total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_FIN_flag,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label,label_bin
41,20,21,117.840451,1.05,0,0,21,41,0,0,0,0,1.782070572693243e-07,8.486050346158297e-08,9.334655380774129e-08,2.37439688685e-05,3.1568107287e-06,2.05871581397e-05,5,4,0,12,2,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
48,23,25,108.166459,1.0869565217391304,0,0,25,48,0,0,0,0,2.3112525112798605e-07,1.1094012054143329e-07,1.2018513058655272e-07,3.78120910845e-05,4.7519351631e-06,3.30601559213e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
3,1,2,1.28713,2.0,0,1,2,2,0,0,0,0,1.5538446e-06,7.769223000007771e-07,7.769223000007771e-07,0.0008919068004008,0.0004459534002004,0.0004459534002004,0,0,0,2,0,0,0,0,2,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
34,12,22,113.99109,1.8333333333333333,3,1,20,31,0,1,0,0,1.5790707852692697e-07,4.386307736859082e-08,1.1404400115833619e-07,5.16180694473e-05,5.6320191341e-06,4.59860503132e-05,0,0,0,18,0,0,0,0,9,81.11111111111111,90,10,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
1726,952,774,119.8208,0.8130252100840336,0,0,960,1726,0,0,0,0,8.0119645337e-06,3.989290674e-06,4.0226738596e-06,0.0006130905485525,0.0002632931844888,0.0003497973640636,0,0,0,960,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.007863,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.010878,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1671,955,716,119.767119,0.749738219895288,0,0,956,1671,0,0,0,0,7.98215744e-06,3.99107872e-06,3.99107872e-06,0.0006104597038858,0.0002634111955218,0.0003470485083639,0,0,0,956,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1724,944,780,119.831685,0.826271186440678,0,0,964,1724,0,0,0,0,8.0446169141e-06,3.9889283038e-06,4.0556886102e-06,0.0006159389313435,0.0002632692680571,0.0003526696632864,0,0,0,964,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
48,24,24,111.218297,1.0,0,0,25,48,0,0,0,0,2.247831577568572e-07,1.0789591572329146e-07,1.1688724203356577e-07,4.18815979532e-05,3.20990349276e-05,9.7825630255e-06,4,4,0,17,2,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
120,63,57,119.915644,0.9047619047619048,0,0,62,120,0,0,0,0,5.170301216078196e-07,2.585150608039098e-07,2.585150608039098e-07,5.48885848455e-05,4.62491782973e-05,8.6394065481e-06,4,4,0,54,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
11,6,5,0.021666,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.024954,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
45,22,23,118.093488,1.0454545454545454,0,0,23,45,0,0,0,0,1.947609507477669e-07,9.314654166197546e-08,1.0161440908579141e-07,2.91463996727e-05,3.7427974013e-06,2.54036022714e-05,5,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
48,24,24,111.931708,1.0,0,0,25,48,0,0,0,0,2.233504736656033e-07,1.072082273594896e-07,1.1614224630611372e-07,3.65401374916e-05,4.5920857385e-06,3.19480517531e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
15,8,7,60.122786,0.875,0,0,9,15,0,0,0,0,8.31631455002767e-08,3.326525820011069e-08,4.989788730016603e-08,3.6591784020121764e-07,1.995915492006641e-07,1.6632629100055348e-07,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
41,20,21,102.132789,1.05,0,0,21,41,0,0,0,0,2.056146728745457e-07,9.791174898787889e-08,1.077029238866668e-07,2.73957073668e-05,3.6423170623e-06,2.37533903044e-05,5,4,0,12,2,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
1714,956,758,119.797228,0.7928870292887029,0,0,957,1714,0,0,0,0,7.9884986988e-06,3.9900756301e-06,3.9984230686e-06,0.0006110325023547,0.0002633449915886,0.0003476875107661,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
3,2,1,94.208067,0.5,0,0,3,3,0,0,0,0,3.1844406700330667e-08,2.1229604466887117e-08,1.0614802233443557e-08,1.82786894459e-05,1.21857929639e-05,6.0928964819e-06,0,0,0,3,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
81,40,41,110.053726,1.025,0,0,41,81,0,0,0,0,3.725453148219625e-07,1.8172942186437202e-07,1.9081589295759053e-07,5.38646006405e-05,4.41965953974e-05,9.6680052431e-06,4,4,0,33,0,0,4,0,0,0.0,0,0,0.0,0,0,13,1.5,2,0,normal,0
124,64,60,116.836565,0.9375,0,0,65,124,0,0,0,0,5.563326857478223e-07,2.738868606758509e-07,2.824458250719713e-07,5.75333586707e-05,4.78617289031e-05,9.6716297676e-06,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
3,1,2,0.003567,2.0,2,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
11,6,5,0.006049,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.005816,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
126,63,63,113.591251,1.0,0,0,65,126,0,0,0,0,5.722271691505537e-07,2.817118371202726e-07,2.905153320302811e-07,5.95996605407e-05,4.94404274146e-05,1.01592331261e-05,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
47,23,24,104.383168,1.0434782608695652,0,0,25,47,0,0,0,0,2.395022155296149e-07,1.1496106345421517e-07,1.2454115207539977e-07,3.91442421061e-05,4.905005374e-06,3.42392367321e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
45,22,23,112.287553,1.0454545454545454,0,0,23,45,0,0,0,0,2.048312514210725e-07,9.79627724187738e-08,1.068684790022987e-07,3.06890648868e-05,3.954133723e-06,2.67349311637e-05,5,4,0,14,2,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
4,3,1,39.619282,0.3333333333333333,0,0,4,4,0,0,0,0,1.0096094119020129e-07,7.572070589265096e-08,2.524023529755032e-08,5.79515802431e-05,4.34636851823e-05,1.44878950607e-05,0,0,0,4,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.009488,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.026892,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
39,16,23,95.501826,1.4375,0,0,23,39,0,0,0,0,2.408330915054965e-07,7.329702784949894e-08,1.6753606365599757e-07,6.45851525393e-05,3.1203591855e-06,6.14647933537e-05,4,3,0,16,2,0,0,0,10,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
1687,949,738,119.820422,0.7776606954689147,0,0,962,1687,0,0,0,0,8.0286814546e-06,3.9893032591e-06,4.0393781954e-06,0.000614544655835,0.0002632940151053,0.0003512506407296,0,0,0,962,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
49,24,25,115.999848,1.0416666666666667,0,0,25,49,0,0,0,0,2.155175237815829e-07,1.0344841141515981e-07,1.1206911236642312e-07,3.52586668906e-05,4.4310402889e-06,3.08276266017e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
124,63,61,106.544778,0.9682539682539684,0,0,65,124,0,0,0,0,6.100721332396037e-07,3.003432040564203e-07,3.0972892918318346e-07,6.30908443021e-05,5.24849749088e-05,1.06058693932e-05,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1698,955,743,119.794678,0.7780104712041885,0,0,958,1698,0,0,0,0,7.9970163616e-06,3.9901605645e-06,4.006855797e-06,0.0006117717516632,0.000263350597261,0.0003484211544022,0,0,0,958,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1702,746,956,119.987644,1.2815013404825737,0,0,957,1702,0,0,0,0,7.9758212437e-06,3.9920777176e-06,3.9837435261e-06,0.0006102378341556,0.0003473107614314,0.0002629270727242,0,0,0,957,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
125,63,62,118.716802,0.984126984126984,0,0,65,125,0,0,0,0,5.475214873123014e-07,2.6954903990759457e-07,2.779724474047069e-07,5.66221451955e-05,4.71036947238e-05,9.5184504717e-06,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1680,950,730,119.889746,0.7684210526315789,3,0,948,1678,0,1,0,0,7.8905830695e-06,3.9452915347e-06,3.9452915347e-06,0.000604855731365,0.000261331773945,0.00034352395742,0,0,0,946,472,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.005057,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
53,26,27,115.374774,1.0384615384615383,0,0,27,53,0,0,0,0,2.340199600304309e-07,1.1267627705168896e-07,1.2134368297874198e-07,3.55536991127e-05,4.5243858939e-06,3.10293132188e-05,6,5,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
48,24,24,110.2284,1.0,0,0,25,48,0,0,0,0,2.268018042537132e-07,1.0886486604178233e-07,1.1793693821193089e-07,3.70684868872e-05,4.6449009511e-06,3.24235859361e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
107,49,58,113.520665,1.183673469387755,0,0,58,107,0,0,0,0,5.109201923720233e-07,2.554600961860117e-07,2.554600961860117e-07,5.98128983828e-05,5.08189412033e-05,8.9939571795e-06,5,4,0,49,0,4,4,3,0,0.0,0,0,0.0,0,0,8,0.1428571428571428,1,0,cyberattack_ocpp16_doc_idtag,1
107,49,58,116.327175,1.183673469387755,0,0,58,107,0,0,0,0,4.985937292812277e-07,2.492968646406139e-07,2.492968646406139e-07,4.97648120484e-05,4.06525818236e-05,9.1122302247e-06,6,5,0,47,0,4,4,4,0,0.0,0,0,0.0,0,0,7,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
124,61,63,112.636858,1.0327868852459017,0,0,65,124,0,0,0,0,5.77075756143695e-07,2.840988337938191e-07,2.92976922349876e-07,6.10457369114e-05,1.01920456623e-05,5.0853691249e-05,4,4,0,57,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
41,20,21,105.840543,1.05,0,0,21,41,0,0,0,0,1.984116804842923e-07,9.448175261156777e-08,1.0392992787272453e-07,2.64359943807e-05,3.5147211971e-06,2.29212731835e-05,5,4,0,12,2,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.009877,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
45,22,23,113.301802,1.0454545454545454,0,0,23,45,0,0,0,0,2.029976540002427e-07,9.708583452185517e-08,1.0591181947838749e-07,3.04143441602e-05,3.9187373207e-06,2.64956068395e-05,5,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
130,63,67,119.79957,1.0634920634920637,0,0,67,130,0,0,0,0,5.592674497913474e-07,2.754600872106636e-07,2.838073625806837e-07,5.66446106609e-05,9.632755777e-06,4.70118548839e-05,6,5,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1725,950,775,119.767232,0.8157894736842105,0,0,960,1725,0,0,0,0,8.0155480256e-06,3.9910749544e-06,4.0244730712e-06,0.0006133647640783,0.0002634109469942,0.0003499538170841,0,0,0,960,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1733,953,780,119.711746,0.8184679958027282,0,0,958,1733,0,0,0,0,8.0025564074e-06,3.9929248045e-06,4.0096316029e-06,0.0006121955651703,0.0002635330371006,0.0003486625280697,0,0,0,958,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1731,952,779,119.856224,0.8182773109243697,0,0,953,1731,0,0,0,0,7.9511932563e-06,3.9881116228e-06,3.9630816335e-06,0.0006078282592984,0.0002632153671051,0.0003446128921932,0,0,0,953,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.078731,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
45,22,23,100.618168,1.0454545454545454,0,0,23,45,0,0,0,0,2.2858694863138442e-07,1.0932419282370557e-07,1.192627558076788e-07,3.42482880427e-05,4.4127219648e-06,2.98355660778e-05,5,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
119,56,63,100.829447,1.125,0,0,63,119,0,0,0,0,6.24817470237638e-07,3.074498663074093e-07,3.173676039302289e-07,6.66967855134e-05,5.50037728561e-05,1.16930126573e-05,4,4,0,55,0,5,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
88,40,48,119.763307,1.2,0,0,49,88,0,0,0,0,4.091403387850672e-07,1.669960566469662e-07,2.4214428213810093e-07,3.95697156224e-05,2.53249519905e-05,1.42447636319e-05,5,4,0,40,0,3,11,2,0,0.0,0,0,0.0,0,0,4,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1635,950,685,119.911953,0.7210526315789474,0,0,960,1635,0,0,0,0,8.0058741099e-06,3.9862581505e-06,4.0196159593e-06,0.0006126244979097,0.0002630930379392,0.0003495314599704,0,0,0,960,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
3,1,2,0.007192,2.0,2,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
50,25,25,119.99147,1.0,0,0,26,50,0,0,0,0,2.166820691504155e-07,1.0834103457520773e-07,1.0834103457520773e-07,3.4069088411e-05,2.97687827309e-05,4.30030568e-06,4,6,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
50,26,24,119.816584,0.9230769230769232,0,0,27,50,0,0,0,0,2.253444314519933e-07,1.0849917069910789e-07,1.1684526075288545e-07,3.42690457608e-05,2.98456180323e-05,4.4234277285e-06,6,5,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
11,6,5,0.005277,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
129,64,65,111.421167,1.015625,0,0,65,129,0,0,0,0,5.833720984092727e-07,2.87198571524565e-07,2.961735268847077e-07,5.98988520735e-05,4.99725514452e-05,9.9263006283e-06,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
13,8,5,60.418723,0.625,0,0,9,13,0,0,0,0,8.275580402452399e-08,3.31023216098096e-08,4.96534824147144e-08,3.6412553770790564e-07,1.986139296588576e-07,1.65511608049048e-07,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
11,6,5,0.005635,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
41,20,21,97.770379,1.05,0,0,21,41,0,0,0,0,2.1478898020841265e-07,1.0228046676591077e-07,1.125085134425019e-07,2.86589867878e-05,3.825289457e-06,2.48336973307e-05,5,4,0,12,2,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
56,27,29,117.594925,1.0740740740740742,3,0,28,54,0,1,0,0,2.2109797680469629e-07,1.1054898840234814e-07,1.1054898840234814e-07,3.38960205978e-05,8.2911741301e-06,2.56048464676e-05,3,3,0,20,1,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
49,24,25,104.028746,1.0416666666666667,0,0,25,49,0,0,0,0,2.40318190512457e-07,1.1535273144597937e-07,1.2496545906647764e-07,3.95467614307e-05,4.9217165416e-06,3.4625044889e-05,4,4,0,17,3,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
122,61,61,105.991601,1.0,0,0,65,122,0,0,0,0,6.132561390406774e-07,3.019107146046412e-07,3.113454244360362e-07,6.48730648006e-05,1.08310468864e-05,5.40420179142e-05,4,4,0,57,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1725,952,773,119.880189,0.8119747899159664,0,0,953,1725,0,0,0,0,7.9496037497e-06,3.9873143676e-06,3.9622893821e-06,0.0006077067496114,0.0002631627482669,0.0003445440013445,0,0,0,953,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1701,952,749,119.549655,0.7867647058823529,0,0,956,1701,0,0,0,0,7.9966771966e-06,3.9899738731e-06,4.0067033234e-06,0.0006117458055399,0.0002633382756311,0.0003484075299088,0,0,0,956,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.023304,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
14,8,6,60.064214,0.75,0,0,9,14,0,0,0,0,8.32442425701267e-08,3.3297697028050685e-08,4.9946545542076014e-08,3.6627466730855753e-07,1.997861821683041e-07,1.6648848514025342e-07,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
11,6,5,0.006666,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1706,953,753,119.713195,0.7901364113326338,0,0,958,1706,0,0,0,0,8.002459545e-06,3.9928764744e-06,4.0095830706e-06,0.0006121881551987,0.0002635298473154,0.0003486583078832,0,0,0,958,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1726,947,779,119.831649,0.82259767687434,0,0,962,1726,0,0,0,0,8.0279292493e-06,3.9889295022e-06,4.038999747e-06,0.0006144870792857,0.0002632693471488,0.0003512177321368,0,0,0,962,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1754,845,909,119.948447,1.0757396449704142,0,0,966,1754,0,0,0,0,8.0534598334e-06,4.0684144914e-06,3.985045342e-06,0.0006169650533282,0.0003539520607549,0.0002630129925733,0,0,0,966,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1736,940,796,119.75432,0.8468085106382979,0,0,965,1736,0,0,0,0,8.0581644152e-06,3.9915052751e-06,4.0666591401e-06,0.0006170633343331,0.0002634393481587,0.0003536239861743,0,0,0,965,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.012614,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
123,62,61,104.386696,0.9838709677419356,0,0,65,123,0,0,0,0,6.226847145348868e-07,3.065524748479443e-07,3.161322396869425e-07,6.43951792477e-05,5.35700449796e-05,1.0825134268e-05,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
45,22,23,112.434098,1.0454545454545454,0,0,23,45,0,0,0,0,2.045642772889057e-07,9.783508913817232e-08,1.0672918815073341e-07,3.06490651972e-05,3.9489799615e-06,2.67000852357e-05,5,4,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
121,63,58,119.458989,0.9206349206349206,0,0,65,121,0,0,0,0,5.441197899305845e-07,2.678743581196724e-07,2.762454318109121e-07,5.62703573525e-05,4.68110440814e-05,9.4593132711e-06,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
45,22,23,116.749924,1.0454545454545454,0,0,23,45,0,0,0,0,1.9700226956892922e-07,9.421847675035745e-08,1.0278379281857177e-07,3.43811786978e-05,2.56616869403e-05,8.7194917574e-06,4,4,0,15,2,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
1666,723,943,119.928623,1.3042876901798064,0,0,965,1666,0,0,0,0,8.0464527638e-06,4.0524104074e-06,3.9940423563e-06,0.0006156662033883,0.0003518843037162,0.0002637818996721,1,0,0,964,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
41,20,21,97.642043,1.05,0,0,21,41,0,0,0,0,2.1507128850222849e-07,1.0241489928677548e-07,1.1265638921545306e-07,3.45138210596e-05,2.48048886072e-05,9.7089324523e-06,4,4,0,13,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
49,24,25,119.988043,1.0416666666666667,0,0,25,49,0,0,0,0,2.0835409408252453e-07,1.0000996515961176e-07,1.0834412892291277e-07,3.40533931368e-05,2.97529646349e-05,4.3004285018e-06,4,5,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
49,24,25,119.669591,1.0416666666666667,0,0,25,49,0,0,0,0,2.0890854385889894e-07,1.0027610105227149e-07,1.086324428066275e-07,3.41440124082e-05,4.2784469782e-06,2.986556543e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
