index,flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
899,192.168.21.225-192.168.21.70-41166-80,192.168.21.225,192.168.21.70,41166,80,1742,945,797,119815017.0,0.8433862433862434,0,0,963,1742,0,0,0,0,1719315963073555.0,1719316082888572.0,0,0,0,0,8.0373898373e-06,3.9894832214e-06,4.0479066159e-06,0.0006146224558813,0.0002633058926161,0.0003513165632651,1,0,0,962,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
900,192.168.21.225-192.168.21.70-41408-80,192.168.21.225,192.168.21.70,41408,80,1723,956,767,119757251.0,0.8023012552301255,0,0,957,1723,0,0,0,0,1719310203237192.0,1719310322994443.0,0,0,0,0,7.991165395e-06,3.9914075849e-06,3.99975781e-06,0.0006112364753596,0.0002634329006099,0.0003478035747497,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
901,192.168.21.225-192.168.21.70-40978-80,192.168.21.225,192.168.21.70,40978,80,1673,953,720,119836356.0,0.7555089192025184,0,0,960,1673,0,0,0,0,1719315122848791.0,1719315242685147.0,0,0,0,0,8.0109244977e-06,3.9887728228e-06,4.0221516749e-06,0.0006123350412958,0.0002632590063069,0.0003490760349889,1,0,0,959,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
902,192.168.21.225-192.168.21.70-41402-80,192.168.21.225,192.168.21.70,41402,80,1704,955,749,119831558.0,0.7842931937172775,0,0,956,1704,0,0,0,0,1719306363179470.0,1719306483011028.0,0,0,0,0,7.9778650628e-06,3.9889325314e-06,3.9889325314e-06,0.0006101314313212,0.0002632695470754,0.0003468618842458,0,0,0,956,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
903,192.168.21.225-192.168.21.70-41468-80,192.168.21.225,192.168.21.70,41468,80,1702,948,754,119739607.0,0.7953586497890295,0,0,961,1702,0,0,0,0,1719308763139077.0,1719308882878684.0,0,0,0,0,8.0257487399e-06,3.9919957312e-06,4.0337530087e-06,0.0006135563815571,0.0002634717182594,0.0003500846632977,1,0,0,960,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
904,192.168.21.70-192.168.21.225-80-41622,192.168.21.70,192.168.21.225,80,41622,1701,747,954,119746376.0,1.2771084337349397,0,0,956,1701,0,0,0,0,1719311403096048.0,1719311522842424.0,0,0,0,0,7.9835401448e-06,4.0001210558e-06,3.983419089e-06,0.0006109161917351,0.0003480105318594,0.0002629056598756,0,0,0,956,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
905,192.168.21.70-192.168.21.225-80-41626,192.168.21.70,192.168.21.225,80,41626,1740,784,956,119726383.0,1.219387755102041,0,0,955,1740,0,0,0,0,1719308403123984.0,1719308522850367.0,0,0,0,0,7.976520931e-06,3.9924366545e-06,3.9840842765e-06,0.0006102915511946,0.0003473419889415,0.0002629495622531,0,0,0,955,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
906,192.168.21.225-192.168.21.70-41574-80,192.168.21.225,192.168.21.70,41574,80,1702,955,747,119729137.0,0.7821989528795812,0,0,960,1702,0,0,0,0,1719310203218197.0,1719310322947334.0,0,0,0,0,8.0180983848e-06,3.9923448207e-06,4.025753564e-06,0.0006135599223437,0.0002634947581723,0.0003500651641713,0,0,0,960,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
907,192.168.21.225-192.168.21.70-41274-80,192.168.21.225,192.168.21.70,41274,80,1733,955,778,119751126.0,0.8146596858638744,0,0,958,1733,0,0,0,0,1719310082995983.0,1719310202747109.0,0,0,0,0,7.9999247773e-06,3.9916117364e-06,4.0083130408e-06,0.0006119942454653,0.0002634463746086,0.0003485478708567,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
908,192.168.21.70-192.168.21.225-80-41554,192.168.21.70,192.168.21.225,80,41554,1721,764,957,119940068.0,1.2526178010471205,0,0,956,1721,0,0,0,0,1719314763100001.0,1719314883040069.0,0,0,0,0,7.9706474737e-06,3.9853237368e-06,3.9853237368e-06,0.0006097545317383,0.000346723165106,0.0002630313666322,0,0,0,956,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
909,192.168.21.225-192.168.21.70-41690-80,192.168.21.225,192.168.21.70,41690,80,1732,955,777,119843837.0,0.8136125654450261,0,0,956,1732,0,0,0,0,1719312603248208.0,1719312723092045.0,0,0,0,0,7.9770476641e-06,3.988523832e-06,3.988523832e-06,0.0006100689182706,0.0002632425729159,0.0003468263453547,0,0,0,956,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
910,192.168.21.225-192.168.21.70-41508-80,192.168.21.225,192.168.21.70,41508,80,1730,952,778,119581255.0,0.8172268907563025,0,0,956,1730,0,0,0,0,1719312003257224.0,1719312122838479.0,0,0,0,0,7.9945640309e-06,3.9889195008e-06,4.0056445301e-06,0.0006115841483684,0.000263268687053,0.0003483154613154,0,0,0,956,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
911,192.168.21.225-192.168.21.70-41338-80,192.168.21.225,192.168.21.70,41338,80,1713,944,769,119529934.0,0.8146186440677966,0,0,960,1713,0,0,0,0,1719311883239839.0,1719312002769773.0,0,0,0,0,8.0314609727e-06,3.9906321708e-06,4.0408288019e-06,0.0006147581408352,0.0002633817232761,0.0003513764175591,0,0,0,960,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
912,192.168.21.225-192.168.21.70-41014-80,192.168.21.225,192.168.21.70,41014,80,1707,956,751,119715474.0,0.7855648535564853,0,0,957,1707,0,0,0,0,1719308882917390.0,1719309002632864.0,0,0,0,0,7.9939540647e-06,3.9928004628e-06,4.0011536019e-06,0.0006114497779961,0.0002635248305494,0.0003479249474466,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
913,192.168.21.225-192.168.21.70-41180-80,192.168.21.225,192.168.21.70,41180,80,1730,941,789,119751599.0,0.8384697130712009,0,0,964,1730,0,0,0,0,1719309962992831.0,1719310082744430.0,0,0,0,0,8.0499968939e-06,3.9915959702e-06,4.0584009237e-06,0.0006163508513986,0.0002634453340368,0.0003529055173618,0,0,0,964,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
914,192.168.21.225-192.168.21.70-41322-80,192.168.21.225,192.168.21.70,41322,80,1663,952,711,119855200.0,0.7468487394957983,0,0,955,1663,0,0,0,0,1719306482999795.0,1719306602854995.0,0,0,0,0,7.9679479905e-06,3.9881456958e-06,3.9798022947e-06,0.0006092852041463,0.0002632176159232,0.0003460675882231,0,0,0,955,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
915,192.168.21.225-192.168.21.70-41636-80,192.168.21.225,192.168.21.70,41636,80,1701,948,753,119706436.0,0.7943037974683544,0,0,961,1701,0,0,0,0,1719308883176778.0,1719309002883214.0,0,0,0,0,8.0279726981e-06,3.9931019247e-06,4.0348707733e-06,0.000614403055154,0.0002635447270353,0.0003508583281186,0,0,0,961,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
916,192.168.21.225-192.168.21.70-41250-80,192.168.21.225,192.168.21.70,41250,80,1704,948,756,119770480.0,0.7974683544303798,0,0,961,1704,0,0,0,0,1719310923172351.0,1719311042942831.0,0,0,0,0,8.0236799585e-06,3.9909667223e-06,4.0327132361e-06,0.0006140745198649,0.0002634038036751,0.0003506707161898,0,0,0,961,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
917,192.168.21.225-192.168.21.70-41032-80,192.168.21.225,192.168.21.70,41032,80,1757,940,817,119730059.0,0.8691489361702127,0,0,964,1757,0,0,0,0,1719309123063972.0,1719309242794031.0,0,0,0,0,8.0514451262e-06,3.9923140771e-06,4.0591310491e-06,0.0006164617358118,0.0002634927290898,0.000352969006722,0,0,0,964,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
918,192.168.21.70-192.168.21.225-80-41724,192.168.21.70,192.168.21.225,80,41724,1721,765,956,119769442.0,1.249673202614379,0,0,955,1721,0,0,0,0,1719311643156066.0,1719311762925508.0,0,0,0,0,7.9736532462e-06,3.9910013106e-06,3.9826519355e-06,0.0006100721417738,0.0003472171140281,0.0002628550277457,0,0,0,955,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
919,192.168.21.225-192.168.21.70-41752-80,192.168.21.225,192.168.21.70,41752,80,1724,940,784,119744614.0,0.8340425531914893,0,0,963,1724,0,0,0,0,1719312843146549.0,1719312962891163.0,0,0,0,0,8.0421153639e-06,3.9918288099e-06,4.050286554e-06,0.0006156602584229,0.0002634607014558,0.0003521995569671,0,0,0,963,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
920,192.168.21.225-192.168.21.70-41402-80,192.168.21.225,192.168.21.70,41402,80,1724,944,780,119800536.0,0.826271186440678,0,0,963,1724,0,0,0,0,1719309843168252.0,1719309962968788.0,0,0,0,0,8.0383613642e-06,3.9899654539e-06,4.0483959103e-06,0.0006153728727891,0.0002633377199581,0.000352035152831,0,0,0,963,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
921,192.168.21.225-192.168.21.70-41468-80,192.168.21.225,192.168.21.70,41468,80,1685,954,731,119706512.0,0.7662473794549266,0,0,958,1685,0,0,0,0,1719308883128621.0,1719309002835133.0,0,0,0,0,8.002906308e-06,3.9930993896e-06,4.0098069184e-06,0.0006122223325661,0.0002635445597145,0.0003486777728516,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
922,192.168.21.225-192.168.21.70-41180-80,192.168.21.225,192.168.21.70,41180,80,1697,954,743,119547658.0,0.7788259958071279,0,0,955,1697,0,0,0,0,1719310923145482.0,1719311042693140.0,0,0,0,0,7.9884459133e-06,3.9900405242e-06,3.998405389e-06,0.0006110282812901,0.0002633426746009,0.0003476856066891,0,0,0,955,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
923,192.168.21.70-192.168.21.225-80-41538,192.168.21.70,192.168.21.225,80,41538,1726,775,951,119792607.0,1.2270967741935483,0,0,959,1726,0,0,0,0,1719308163095966.0,1719308282888573.0,0,0,0,0,8.0055023762e-06,4.0236205895e-06,3.9818817867e-06,0.0006128591892152,0.00035005499129,0.0002628041979251,0,0,0,959,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
924,192.168.21.225-192.168.21.70-41582-80,192.168.21.225,192.168.21.70,41582,80,1739,957,782,119792836.0,0.8171368861024033,0,0,958,1739,0,0,0,0,1719308643130049.0,1719308762922885.0,0,0,0,0,7.997139328e-06,3.9902219194e-06,4.0069174086e-06,0.0006117811585995,0.0002633546466835,0.0003484265119159,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
925,192.168.21.225-192.168.21.70-41174-80,192.168.21.225,192.168.21.70,41174,80,1677,945,732,119605131.0,0.7746031746031746,0,0,959,1677,0,0,0,0,1719316203137351.0,1719316322742482.0,0,0,0,0,8.0180506637e-06,3.9881232185e-06,4.0299274451e-06,0.0006136442424029,0.0002632161324249,0.0003504281099779,0,0,0,959,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
926,192.168.21.225-192.168.21.70-41732-80,192.168.21.225,192.168.21.70,41732,80,1733,934,799,119774424.0,0.8554603854389722,0,0,963,1733,0,0,0,0,1719316083129762.0,1719316202904186.0,0,0,0,0,8.0401138059e-06,3.9908353055e-06,4.0492785003e-06,0.0006155070301152,0.0002633951301656,0.0003521118999495,0,0,0,963,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
927,192.168.21.225-192.168.21.70-41112-80,192.168.21.225,192.168.21.70,41112,80,1711,944,767,119543608.0,0.8125,0,0,959,1711,0,0,0,0,1719316203129127.0,1719316322672735.0,0,0,0,0,8.0221771455e-06,3.9901757022e-06,4.0320014433e-06,0.0006139600538073,0.000263351596348,0.0003506084574593,0,0,0,959,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
928,192.168.21.225-192.168.21.70-41566-80,192.168.21.225,192.168.21.70,41566,80,1801,946,855,119976897.0,0.9038054968287528,0,0,962,1801,0,0,0,0,1719309243075058.0,1719309363051955.0,0,0,0,0,8.0182103726e-06,3.9924353102e-06,4.0257750623e-06,0.0006135681272036,0.0002635007304781,0.0003500673967255,0,0,0,962,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
929,192.168.21.225-192.168.21.70-41128-80,192.168.21.225,192.168.21.70,41128,80,1672,948,724,119783088.0,0.7637130801687764,0,0,964,1672,0,0,0,0,1719315123100443.0,1719315242883531.0,0,0,0,0,8.0478806824e-06,3.9905466454e-06,4.057334037e-06,0.0006155126005768,0.0002633760785996,0.0003521365219771,1,0,0,963,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
930,192.168.21.70-192.168.21.225-80-41542,192.168.21.70,192.168.21.225,80,41542,1722,765,957,119873636.0,1.2509803921568627,0,0,958,1722,0,0,0,0,1719311643103295.0,1719311762976931.0,0,0,0,0,7.9917489113e-06,3.9958744556e-06,3.9958744556e-06,0.0006115439761917,0.0003476410776427,0.0002639028985489,0,0,0,958,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
931,192.168.21.225-192.168.21.70-41440-80,192.168.21.225,192.168.21.70,41440,80,1709,955,754,119817763.0,0.7895287958115184,0,0,956,1709,0,0,0,0,1719306363191750.0,1719306483009513.0,0,0,0,0,7.9787835798e-06,3.9893917899e-06,3.9893917899e-06,0.0006102016776928,0.0002632998581353,0.0003469018195574,0,0,0,956,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
932,192.168.21.225-192.168.21.70-41100-80,192.168.21.225,192.168.21.70,41100,80,1737,956,781,119818176.0,0.8169456066945606,0,0,957,1737,0,0,0,0,1719312482970960.0,1719312602789136.0,0,0,0,0,7.987102057e-06,3.9893780389e-06,3.997724018e-06,0.0006109256745821,0.0002632989505699,0.0003476267240122,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
933,192.168.21.225-192.168.21.70-41354-80,192.168.21.225,192.168.21.70,41354,80,1735,954,781,119825895.0,0.8186582809224319,0,0,961,1735,0,0,0,0,1719309483012605.0,1719309602838500.0,0,0,0,0,8.0199693063e-06,3.9891210493e-06,4.0308482569e-06,0.00061379053334,0.0002632819892561,0.0003505085440838,0,0,0,961,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
934,192.168.21.225-192.168.21.70-41180-80,192.168.21.225,192.168.21.70,41180,80,1735,956,779,119815317.0,0.8148535564853556,0,0,957,1735,0,0,0,0,1719315603063808.0,1719315722879125.0,0,0,0,0,7.987292643e-06,3.9894732323e-06,3.9978194106e-06,0.0006109402523218,0.0002633052333367,0.000347635018985,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
935,192.168.21.225-192.168.21.70-41344-80,192.168.21.225,192.168.21.70,41344,80,1728,945,783,119578119.0,0.8285714285714286,0,0,958,1728,0,0,0,0,1719307203211379.0,1719307322789498.0,0,0,0,0,8.0114991606e-06,3.9890241123e-06,4.0224750482e-06,0.000613055303203,0.0002632755914148,0.0003497797117882,0,0,0,958,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
936,192.168.21.225-192.168.21.70-41086-80,192.168.21.225,192.168.21.70,41086,80,1687,956,731,119778808.0,0.7646443514644351,0,0,957,1687,0,0,0,0,1719315723078452.0,1719315842857260.0,0,0,0,0,7.9897271978e-06,3.9906892377e-06,3.99903796e-06,0.0006111264690495,0.0002633854896936,0.0003477409793558,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
937,192.168.21.225-192.168.21.70-41816-80,192.168.21.225,192.168.21.70,41816,80,1700,956,744,119808497.0,0.7782426778242678,0,0,957,1700,0,0,0,0,1719311403297468.0,1719311523105965.0,0,0,0,0,7.9877473131e-06,3.9897003298e-06,3.9980469832e-06,0.0006109750295924,0.0002633202217702,0.0003476548078221,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
938,192.168.21.225-192.168.21.70-41576-80,192.168.21.225,192.168.21.70,41576,80,1733,948,785,119832083.0,0.8280590717299579,0,0,959,1733,0,0,0,0,1719313083215221.0,1719313203047304.0,0,0,0,0,8.0028651425e-06,3.9889150554e-06,4.0139500871e-06,0.0006123068060162,0.0002632683936571,0.000349038412359,0,0,0,959,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
939,192.168.21.225-192.168.21.70-41478-80,192.168.21.225,192.168.21.70,41478,80,1638,954,684,119971804.0,0.7169811320754716,0,0,957,1638,0,0,0,0,1719306243067676.0,1719306363039480.0,0,0,0,0,7.9768742995e-06,3.9842695038e-06,3.9926047957e-06,0.0006101433633522,0.0002629617872546,0.0003471815760976,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
940,192.168.21.225-192.168.21.70-41074-80,192.168.21.225,192.168.21.70,41074,80,1733,953,780,119573800.0,0.8184679958027282,0,0,956,1733,0,0,0,0,1719315003090793.0,1719315122664593.0,0,0,0,0,7.9950624635e-06,3.9891681957e-06,4.0058942678e-06,0.0006116222784589,0.0002632851009167,0.0003483371775422,0,0,0,956,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
941,192.168.21.225-192.168.21.70-41138-80,192.168.21.225,192.168.21.70,41138,80,1707,954,753,119811662.0,0.789308176100629,0,0,959,1707,0,0,0,0,1719313202958437.0,1719313322770099.0,0,0,0,0,8.0042291709e-06,3.989594936e-06,4.0146342348e-06,0.000612411169123,0.000263313265782,0.0003490979033409,0,0,0,959,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
942,192.168.21.225-192.168.21.70-41500-80,192.168.21.225,192.168.21.70,41500,80,1739,955,784,119784040.0,0.8209424083769633,0,0,958,1739,0,0,0,0,1719308403080611.0,1719308522864651.0,0,0,0,0,7.9977265752e-06,3.99051493e-06,4.0072116452e-06,0.0006118260830073,0.0002633739853823,0.000348452097625,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
943,192.168.21.225-192.168.21.70-41626-80,192.168.21.225,192.168.21.70,41626,80,1661,955,706,119763530.0,0.7392670157068063,0,0,956,1661,0,0,0,0,1719311403286513.0,1719311523050043.0,0,0,0,0,7.9823966444e-06,3.9911983222e-06,3.9911983222e-06,0.0006104779977677,0.0002634190892669,0.0003470589085007,0,0,0,956,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
944,192.168.21.70-192.168.21.225-80-41758,192.168.21.70,192.168.21.225,80,41758,1725,778,947,119909117.0,1.2172236503856042,0,0,960,1725,0,0,0,0,1719315603206120.0,1719315723115237.0,0,0,0,0,8.0060634588e-06,4.0113713788e-06,3.99469208e-06,0.0006128141198804,0.0003489893099621,0.0002638248099183,0,0,0,960,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
945,192.168.21.225-192.168.21.70-41606-80,192.168.21.225,192.168.21.70,41606,80,1718,944,774,119952899.0,0.8199152542372882,0,0,958,1718,0,0,0,0,1719313083126788.0,1719313203079687.0,0,0,0,0,7.9864680886e-06,3.9848974387e-06,4.0015706498e-06,0.0006109648087788,0.0002630032309598,0.0003479615778189,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
946,192.168.21.225-192.168.21.70-41542-80,192.168.21.225,192.168.21.70,41542,80,1712,944,768,119780966.0,0.8135593220338984,0,0,961,1712,0,0,0,0,1719310083244280.0,1719310203025246.0,0,0,0,0,8.0229775405e-06,3.9906173406e-06,4.0323601998e-06,0.0006140207618629,0.0002633807444832,0.0003506400173797,0,0,0,961,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
947,192.168.21.225-192.168.21.70-41032-80,192.168.21.225,192.168.21.70,41032,80,1720,948,772,119627761.0,0.8143459915611815,0,0,955,1720,0,0,0,0,1719312723050092.0,1719312842677853.0,0,0,0,0,7.9830968331e-06,3.9873687847e-06,3.9957280484e-06,0.0006106191354697,0.0002631663397929,0.0003474527956767,0,0,0,955,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
948,192.168.21.225-192.168.21.70-41360-80,192.168.21.225,192.168.21.70,41360,80,1736,957,779,119765325.0,0.8140020898641588,0,0,958,1736,0,0,0,0,1719315243228912.0,1719315362994237.0,0,0,0,0,7.9989763314e-06,3.9911385035e-06,4.0078378278e-06,0.0006119216893537,0.0002634151412355,0.0003485065481181,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
949,192.168.21.225-192.168.21.70-41210-80,192.168.21.225,192.168.21.70,41210,80,1723,909,814,119949526.0,0.8954895489548955,0,0,968,1723,0,0,0,0,1719309242964860.0,1719309362914386.0,0,0,0,0,8.0700610688e-06,3.9933463346e-06,4.0767147341e-06,0.0006180599663228,0.0002635608580895,0.0003544991082332,0,0,0,968,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
950,192.168.21.70-192.168.21.225-80-41600,192.168.21.70,192.168.21.225,80,41600,1686,730,956,119961648.0,1.3095890410958904,0,0,958,1686,0,0,0,0,1719308283116066.0,1719308403077714.0,0,0,0,0,7.9858856223e-06,3.9929428111e-06,3.9929428111e-06,0.0006110953060598,0.0003473860245734,0.0002637092814863,0,0,0,958,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
951,192.168.21.225-192.168.21.70-41704-80,192.168.21.225,192.168.21.70,41704,80,1732,944,788,119840175.0,0.8347457627118644,0,0,959,1732,0,0,0,0,1719313923215899.0,1719314043056074.0,0,0,0,0,8.0023247629e-06,3.9886457108e-06,4.0136790521e-06,0.0006122654610609,0.0002632506169154,0.0003490148441455,0,0,0,959,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
952,192.168.21.225-192.168.21.70-41112-80,192.168.21.225,192.168.21.70,41112,80,1712,948,764,119798208.0,0.8059071729957806,0,0,961,1712,0,0,0,0,1719315963069196.0,1719316082867404.0,0,0,0,0,8.0218228306e-06,3.9900429896e-06,4.0317798409e-06,0.0006132562517128,0.0002633428373152,0.0003499134143976,1,0,0,960,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
953,192.168.21.70-192.168.21.225-80-41732,192.168.21.70,192.168.21.225,80,41732,1707,750,957,119884905.0,1.276,0,0,957,1707,0,0,0,0,1719306363183066.0,1719306483067971.0,0,0,0,0,7.9826563652e-06,3.9871575157e-06,3.9954988495e-06,0.0006107607959484,0.0003468827038733,0.000263878092075,0,0,0,957,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
